1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 470000002C362321
Is Mission Active?  true
Mission Start:  Thu Dec 20 08:01:00 CST 2012
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  1142
Total Samples:  2206
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
1/20/13 12:01:00 PM,C,6
1/20/13 4:01:00 PM,C,6.5
1/20/13 8:01:00 PM,C,6.5
1/21/13 12:01:00 AM,C,5.5
1/21/13 4:01:00 AM,C,5
1/21/13 8:01:00 AM,C,5
1/21/13 12:01:00 PM,C,6
1/21/13 4:01:00 PM,C,5.5
1/21/13 8:01:00 PM,C,5
1/22/13 12:01:00 AM,C,5
1/22/13 4:01:00 AM,C,5
1/22/13 8:01:00 AM,C,5
1/22/13 12:01:00 PM,C,6
1/22/13 4:01:00 PM,C,5.5
1/22/13 8:01:00 PM,C,5
1/23/13 12:01:00 AM,C,5
1/23/13 4:01:00 AM,C,5
1/23/13 8:01:00 AM,C,5
1/23/13 12:01:00 PM,C,5.5
1/23/13 4:01:00 PM,C,5.5
1/23/13 8:01:00 PM,C,5
1/24/13 12:01:00 AM,C,5
1/24/13 4:01:00 AM,C,5
1/24/13 8:01:00 AM,C,5
1/24/13 12:01:00 PM,C,6
1/24/13 4:01:00 PM,C,5.5
1/24/13 8:01:00 PM,C,5
1/25/13 12:01:00 AM,C,5
1/25/13 4:01:00 AM,C,5
1/25/13 8:01:00 AM,C,5
1/25/13 12:01:00 PM,C,5.5
1/25/13 4:01:00 PM,C,5.5
1/25/13 8:01:00 PM,C,5
1/26/13 12:01:00 AM,C,5
1/26/13 4:01:00 AM,C,5
1/26/13 8:01:00 AM,C,5
1/26/13 12:01:00 PM,C,6
1/26/13 4:01:00 PM,C,6
1/26/13 8:01:00 PM,C,6
1/27/13 12:01:00 AM,C,6
1/27/13 4:01:00 AM,C,5.5
1/27/13 8:01:00 AM,C,5
1/27/13 12:01:00 PM,C,5.5
1/27/13 4:01:00 PM,C,5.5
1/27/13 8:01:00 PM,C,6
1/28/13 12:01:00 AM,C,6
1/28/13 4:01:00 AM,C,6.5
1/28/13 8:01:00 AM,C,6.5
1/28/13 12:01:00 PM,C,7.5
1/28/13 4:01:00 PM,C,8
1/28/13 8:01:00 PM,C,8.5
1/29/13 12:01:00 AM,C,8.5
1/29/13 4:01:00 AM,C,9
1/29/13 8:01:00 AM,C,9
1/29/13 12:01:00 PM,C,9.5
1/29/13 4:01:00 PM,C,10
1/29/13 8:01:00 PM,C,10
1/30/13 12:01:00 AM,C,10
1/30/13 4:01:00 AM,C,9.5
1/30/13 8:01:00 AM,C,9.5
1/30/13 12:01:00 PM,C,8.5
1/30/13 4:01:00 PM,C,7
1/30/13 8:01:00 PM,C,6
1/31/13 12:01:00 AM,C,5.5
1/31/13 4:01:00 AM,C,6
1/31/13 8:01:00 AM,C,6
1/31/13 12:01:00 PM,C,6
1/31/13 4:01:00 PM,C,5.5
1/31/13 8:01:00 PM,C,5.5
2/1/13 12:01:00 AM,C,5.5
2/1/13 4:01:00 AM,C,5.5
2/1/13 8:01:00 AM,C,5.5
2/1/13 12:01:00 PM,C,6
2/1/13 4:01:00 PM,C,6
2/1/13 8:01:00 PM,C,5.5
2/2/13 12:01:00 AM,C,5.5
2/2/13 4:01:00 AM,C,5.5
2/2/13 8:01:00 AM,C,5.5
2/2/13 12:01:00 PM,C,5.5
2/2/13 4:01:00 PM,C,5.5
2/2/13 8:01:00 PM,C,5.5
2/3/13 12:01:00 AM,C,5.5
2/3/13 4:01:00 AM,C,5.5
2/3/13 8:01:00 AM,C,5.5
2/3/13 12:01:00 PM,C,5.5
2/3/13 4:01:00 PM,C,5.5
2/3/13 8:01:00 PM,C,6
2/4/13 12:01:00 AM,C,6
2/4/13 4:01:00 AM,C,6
2/4/13 8:01:00 AM,C,5.5
2/4/13 12:01:00 PM,C,5.5
2/4/13 4:01:00 PM,C,6
2/4/13 8:01:00 PM,C,6
2/5/13 12:01:00 AM,C,6
2/5/13 4:01:00 AM,C,6
2/5/13 8:01:00 AM,C,5.5
2/5/13 12:01:00 PM,C,5.5
2/5/13 4:01:00 PM,C,5.5
2/5/13 8:01:00 PM,C,6
2/6/13 12:01:00 AM,C,6
2/6/13 4:01:00 AM,C,6
2/6/13 8:01:00 AM,C,5.5
2/6/13 12:01:00 PM,C,5.5
2/6/13 4:01:00 PM,C,5.5
2/6/13 8:01:00 PM,C,6
2/7/13 12:01:00 AM,C,6
2/7/13 4:01:00 AM,C,6
2/7/13 8:01:00 AM,C,6
2/7/13 12:01:00 PM,C,6
2/7/13 4:01:00 PM,C,6
2/7/13 8:01:00 PM,C,6
2/8/13 12:01:00 AM,C,6.5
2/8/13 4:01:00 AM,C,6.5
2/8/13 8:01:00 AM,C,6.5
2/8/13 12:01:00 PM,C,6
2/8/13 4:01:00 PM,C,6
2/8/13 8:01:00 PM,C,6
2/9/13 12:01:00 AM,C,6
2/9/13 4:01:00 AM,C,6
2/9/13 8:01:00 AM,C,6
2/9/13 12:01:00 PM,C,6
2/9/13 4:01:00 PM,C,6
2/9/13 8:01:00 PM,C,6
2/10/13 12:01:00 AM,C,6
2/10/13 4:01:00 AM,C,6
2/10/13 8:01:00 AM,C,5.5
2/10/13 12:01:00 PM,C,6
2/10/13 4:01:00 PM,C,6.5
2/10/13 8:01:00 PM,C,7
2/11/13 12:01:00 AM,C,7
2/11/13 4:01:00 AM,C,6
2/11/13 8:01:00 AM,C,5.5
2/11/13 12:01:00 PM,C,5.5
2/11/13 4:01:00 PM,C,6
2/11/13 8:01:00 PM,C,6
2/12/13 12:01:00 AM,C,6
2/12/13 4:01:00 AM,C,6
2/12/13 8:01:00 AM,C,5.5
2/12/13 12:01:00 PM,C,5.5
2/12/13 4:01:00 PM,C,5.5
2/12/13 8:01:00 PM,C,5.5
2/13/13 12:01:00 AM,C,5.5
2/13/13 4:01:00 AM,C,5.5
2/13/13 8:01:00 AM,C,5.5
2/13/13 12:01:00 PM,C,5.5
2/13/13 4:01:00 PM,C,5.5
2/13/13 8:01:00 PM,C,5.5
2/14/13 12:01:00 AM,C,6
2/14/13 4:01:00 AM,C,6
2/14/13 8:01:00 AM,C,6
2/14/13 12:01:00 PM,C,6
2/14/13 4:01:00 PM,C,6
2/14/13 8:01:00 PM,C,6
2/15/13 12:01:00 AM,C,6
2/15/13 4:01:00 AM,C,6.5
2/15/13 8:01:00 AM,C,6
2/15/13 12:01:00 PM,C,6
2/15/13 4:01:00 PM,C,6
2/15/13 8:01:00 PM,C,6
2/16/13 12:01:00 AM,C,6
2/16/13 4:01:00 AM,C,6
2/16/13 8:01:00 AM,C,5.5
2/16/13 12:01:00 PM,C,5.5
2/16/13 4:01:00 PM,C,6
2/16/13 8:01:00 PM,C,6
2/17/13 12:01:00 AM,C,6
2/17/13 4:01:00 AM,C,5.5
2/17/13 8:01:00 AM,C,5.5
2/17/13 12:01:00 PM,C,5.5
2/17/13 4:01:00 PM,C,6
2/17/13 8:01:00 PM,C,6
2/18/13 12:01:00 AM,C,6
2/18/13 4:01:00 AM,C,6
2/18/13 8:01:00 AM,C,5.5
2/18/13 12:01:00 PM,C,5.5
2/18/13 4:01:00 PM,C,6.5
2/18/13 8:01:00 PM,C,7
2/19/13 12:01:00 AM,C,6
2/19/13 4:01:00 AM,C,5
2/19/13 8:01:00 AM,C,5
2/19/13 12:01:00 PM,C,5
2/19/13 4:01:00 PM,C,5.5
2/19/13 8:01:00 PM,C,6
2/20/13 12:01:00 AM,C,5.5
2/20/13 4:01:00 AM,C,5
2/20/13 8:01:00 AM,C,5
2/20/13 12:01:00 PM,C,5
2/20/13 4:01:00 PM,C,5
2/20/13 8:01:00 PM,C,5
2/21/13 12:01:00 AM,C,5
2/21/13 4:01:00 AM,C,5
2/21/13 8:01:00 AM,C,4.5
2/21/13 12:01:00 PM,C,4.5
2/21/13 4:01:00 PM,C,4.5
2/21/13 8:01:00 PM,C,4.5
2/22/13 12:01:00 AM,C,4.5
2/22/13 4:01:00 AM,C,4.5
2/22/13 8:01:00 AM,C,4.5
2/22/13 12:01:00 PM,C,4.5
2/22/13 4:01:00 PM,C,4.5
2/22/13 8:01:00 PM,C,4.5
2/23/13 12:01:00 AM,C,4.5
2/23/13 4:01:00 AM,C,4.5
2/23/13 8:01:00 AM,C,4.5
2/23/13 12:01:00 PM,C,5
2/23/13 4:01:00 PM,C,5
2/23/13 8:01:00 PM,C,5
2/24/13 12:01:00 AM,C,4.5
2/24/13 4:01:00 AM,C,4.5
2/24/13 8:01:00 AM,C,4.5
2/24/13 12:01:00 PM,C,5
2/24/13 4:01:00 PM,C,4.5
2/24/13 8:01:00 PM,C,4.5
2/25/13 12:01:00 AM,C,4.5
2/25/13 4:01:00 AM,C,5
2/25/13 8:01:00 AM,C,5
2/25/13 12:01:00 PM,C,5
2/25/13 4:01:00 PM,C,5
2/25/13 8:01:00 PM,C,4.5
2/26/13 12:01:00 AM,C,3.5
2/26/13 4:01:00 AM,C,4
2/26/13 8:01:00 AM,C,4
2/26/13 12:01:00 PM,C,4
2/26/13 4:01:00 PM,C,4
2/26/13 8:01:00 PM,C,4
2/27/13 12:01:00 AM,C,4
2/27/13 4:01:00 AM,C,4
2/27/13 8:01:00 AM,C,4.5
2/27/13 12:01:00 PM,C,4.5
2/27/13 4:01:00 PM,C,4.5
2/27/13 8:01:00 PM,C,4.5
2/28/13 12:01:00 AM,C,4.5
2/28/13 4:01:00 AM,C,4.5
2/28/13 8:01:00 AM,C,4.5
2/28/13 12:01:00 PM,C,4.5
2/28/13 4:01:00 PM,C,4.5
2/28/13 8:01:00 PM,C,4.5
3/1/13 12:01:00 AM,C,4.5
3/1/13 4:01:00 AM,C,4.5
3/1/13 8:01:00 AM,C,4.5
3/1/13 12:01:00 PM,C,4.5
3/1/13 4:01:00 PM,C,4.5
3/1/13 8:01:00 PM,C,5
3/2/13 12:01:00 AM,C,5
3/2/13 4:01:00 AM,C,5
3/2/13 8:01:00 AM,C,5
3/2/13 12:01:00 PM,C,5
3/2/13 4:01:00 PM,C,5
3/2/13 8:01:00 PM,C,5
3/3/13 12:01:00 AM,C,5
3/3/13 4:01:00 AM,C,5
3/3/13 8:01:00 AM,C,5
3/3/13 12:01:00 PM,C,5.5
3/3/13 4:01:00 PM,C,5.5
3/3/13 8:01:00 PM,C,5.5
3/4/13 12:01:00 AM,C,5.5
3/4/13 4:01:00 AM,C,5.5
3/4/13 8:01:00 AM,C,5.5
3/4/13 12:01:00 PM,C,6
3/4/13 4:01:00 PM,C,6
3/4/13 8:01:00 PM,C,6
3/5/13 12:01:00 AM,C,6
3/5/13 4:01:00 AM,C,6.5
3/5/13 8:01:00 AM,C,6
3/5/13 12:01:00 PM,C,5.5
3/5/13 4:01:00 PM,C,6.5
3/5/13 8:01:00 PM,C,6.5
3/6/13 12:01:00 AM,C,5
3/6/13 4:01:00 AM,C,5
3/6/13 8:01:00 AM,C,5
3/6/13 12:01:00 PM,C,5
3/6/13 4:01:00 PM,C,5
3/6/13 8:01:00 PM,C,5
3/7/13 12:01:00 AM,C,5
3/7/13 4:01:00 AM,C,5
3/7/13 8:01:00 AM,C,5
3/7/13 12:01:00 PM,C,5
3/7/13 4:01:00 PM,C,5.5
3/7/13 8:01:00 PM,C,5.5
3/8/13 12:01:00 AM,C,6
3/8/13 4:01:00 AM,C,6
3/8/13 8:01:00 AM,C,5.5
3/8/13 12:01:00 PM,C,5.5
3/8/13 4:01:00 PM,C,6
3/8/13 8:01:00 PM,C,6
3/9/13 12:01:00 AM,C,6.5
3/9/13 4:01:00 AM,C,6.5
3/9/13 8:01:00 AM,C,6.5
3/9/13 12:01:00 PM,C,6.5
3/9/13 4:01:00 PM,C,7
3/9/13 8:01:00 PM,C,7.5
3/10/13 12:01:00 AM,C,8
3/10/13 5:01:00 AM,C,8.5
3/10/13 9:01:00 AM,C,8.5
3/10/13 1:01:00 PM,C,8.5
3/10/13 5:01:00 PM,C,8.5
3/10/13 9:01:00 PM,C,8.5
3/11/13 1:01:00 AM,C,8.5
3/11/13 5:01:00 AM,C,8.5
3/11/13 9:01:00 AM,C,7
3/11/13 1:01:00 PM,C,6
3/11/13 5:01:00 PM,C,6
3/11/13 9:01:00 PM,C,6.5
3/12/13 1:01:00 AM,C,6
3/12/13 5:01:00 AM,C,6
3/12/13 9:01:00 AM,C,6
3/12/13 1:01:00 PM,C,6
3/12/13 5:01:00 PM,C,6
3/12/13 9:01:00 PM,C,6.5
3/13/13 1:01:00 AM,C,6.5
3/13/13 5:01:00 AM,C,6
3/13/13 9:01:00 AM,C,5.5
3/13/13 1:01:00 PM,C,5.5
3/13/13 5:01:00 PM,C,6
3/13/13 9:01:00 PM,C,6
3/14/13 1:01:00 AM,C,6.5
3/14/13 5:01:00 AM,C,6
3/14/13 9:01:00 AM,C,5.5
3/14/13 1:01:00 PM,C,6
3/14/13 5:01:00 PM,C,6
3/14/13 9:01:00 PM,C,6.5
3/15/13 1:01:00 AM,C,6.5
3/15/13 5:01:00 AM,C,7
3/15/13 9:01:00 AM,C,7
3/15/13 1:01:00 PM,C,7.5
3/15/13 5:01:00 PM,C,7.5
3/15/13 9:01:00 PM,C,8
3/16/13 1:01:00 AM,C,8
3/16/13 5:01:00 AM,C,8.5
3/16/13 9:01:00 AM,C,8.5
3/16/13 1:01:00 PM,C,9
3/16/13 5:01:00 PM,C,9
3/16/13 9:01:00 PM,C,9
3/17/13 1:01:00 AM,C,9
3/17/13 5:01:00 AM,C,7.5
3/17/13 9:01:00 AM,C,7
3/17/13 1:01:00 PM,C,7
3/17/13 5:01:00 PM,C,6.5
3/17/13 9:01:00 PM,C,6
3/18/13 1:01:00 AM,C,5.5
3/18/13 5:01:00 AM,C,6
3/18/13 9:01:00 AM,C,6
3/18/13 1:01:00 PM,C,6
3/18/13 5:01:00 PM,C,6
3/18/13 9:01:00 PM,C,6.5
3/19/13 1:01:00 AM,C,6.5
3/19/13 5:01:00 AM,C,6.5
3/19/13 9:01:00 AM,C,6
3/19/13 1:01:00 PM,C,6
3/19/13 5:01:00 PM,C,6
3/19/13 9:01:00 PM,C,6.5
3/20/13 1:01:00 AM,C,6.5
3/20/13 5:01:00 AM,C,6
3/20/13 9:01:00 AM,C,6
3/20/13 1:01:00 PM,C,6
3/20/13 5:01:00 PM,C,6.5
3/20/13 9:01:00 PM,C,6.5
3/21/13 1:01:00 AM,C,6.5
3/21/13 5:01:00 AM,C,5.5
3/21/13 9:01:00 AM,C,5.5
3/21/13 1:01:00 PM,C,5.5
3/21/13 5:01:00 PM,C,5.5
3/21/13 9:01:00 PM,C,5.5
3/22/13 1:01:00 AM,C,5
3/22/13 5:01:00 AM,C,5
3/22/13 9:01:00 AM,C,5
3/22/13 1:01:00 PM,C,5
3/22/13 5:01:00 PM,C,5
3/22/13 9:01:00 PM,C,5
3/23/13 1:01:00 AM,C,5
3/23/13 5:01:00 AM,C,5
3/23/13 9:01:00 AM,C,5
3/23/13 1:01:00 PM,C,5
3/23/13 5:01:00 PM,C,5.5
